,t,a,e,inclination,lon_asc_node,arg_peri,true_anom
0,0.0,0.19921642772287435,0.9997246245969099,0.12224709357238699,0.8432545709705547,1.7354642077979001,3.1416499495718915
1,365250.0,0.1955137327958835,0.9997194306154257,0.12120966624390278,0.82118048601366,1.8727795855982439,3.1416516117227324
2,730500.0,0.19172029076967256,0.9997139053773904,0.12018049531132727,0.7988227580654655,2.013703831517008,3.141652843836397
3,1095750.0,0.18785358730790355,0.9997080380920915,0.11916328212852013,0.776096809713635,2.1589075241740425,3.1416535651187436
4,1461000.0,0.18395559775639062,0.999701873343068,0.11815991863031367,0.7530390204947607,2.3085394081180386,3.141653705511194
5,1826250.0,0.1800659515654855,0.9996954578470465,0.11717594384028827,0.729624022854723,2.462811913564448,3.1416531893934687
6,2191500.0,0.17622240918029486,0.9996888332033331,0.11621477842022564,0.7058027474243135,2.622374208279036,3.141651911449909
7,2556750.0,0.17249152735616258,0.9996821251822487,0.1152753620905103,0.6815919362033567,2.7869346426009822,3.1416498165223405
8,2922000.0,0.16890855597771293,0.9996753992325816,0.11436796723320766,0.6569877564386616,2.957210367468746,3.1416467984225394
9,3287250.0,0.16555519489325296,0.9996688423195987,0.11348790556710915,0.631932850869964,3.1328217258775957,3.1416428207562572
10,3652500.0,0.1624824120060156,0.9996625950743208,0.11264176897861758,0.6064625955151975,3.3139672712066526,3.141637834741102
11,4017750.0,0.1597573877420971,0.9996568538171909,0.11183348143322755,0.5805526361281053,3.5004268845262207,3.141631834634013
12,4383000.0,0.15745349493082872,0.9996518448247375,0.11105979669859092,0.5541713361861,3.691558449583914,3.141624898280641
13,4748250.0,0.15561578005090684,0.9996477437320911,0.11032939639378186,0.5273689315141007,3.8871823632832667,3.1416170829699275
14,5113500.0,0.15431002980218547,0.9996447699793244,0.1096411217696214,0.5000780403387995,4.086028928535819,3.141608600276152
15,5478750.0,0.15356414575420374,0.9996430500443818,0.10899621263085946,0.472343070430611,4.287529871390319,3.1415996321712467
16,5844000.0,0.1534062390836095,0.9996426864101667,0.10839961034872582,0.444158448140973,4.490319506425494,3.1415904499806024
17,6209250.0,0.15384410206518653,0.9996437007407036,0.10785147645869497,0.4154974086222107,4.693299082252403,3.141581340094753
18,6574500.0,0.15485594178162884,0.9996460314167598,0.10735179016309265,0.3864369359004219,4.895482359680058,3.141572539980555
19,6939750.0,0.15642490953578872,0.9996495731252664,0.10690734697297774,0.3569120021459433,5.095420938890534,3.1415643444972536
20,7305000.0,0.15849774937936542,0.9996541516912704,0.10651355982853107,0.3269930347827065,5.292669995415047,3.141556895441213
21,7670250.0,0.16102296981158312,0.9996595666725502,0.10617528710264425,0.29670044230235165,5.486034853941262,3.14155036839477
22,8035500.0,0.16394227992503305,0.9996656151530544,0.10589470126505286,0.26603601100710295,5.675249654559654,3.1415448333582177
23,8400750.0,0.16718020791052396,0.9996720814197944,0.10566730881331514,0.2350323254484753,5.859833619480188,3.1415403108965823
24,8766000.0,0.17068475532776756,0.9996787946093108,0.10549957919291164,0.20376973878382168,6.0395106423548865,3.1415368018092606
25,9131250.0,0.17437705351404348,0.9996855813874587,0.1053872792741446,0.17221640012520317,6.214471725082465,3.1415342367368737
26,9496500.0,0.1782071012581253,0.9996923172542083,0.10533035321021755,0.14046987435881636,0.1012462173916759,3.1415325658993543
27,9861750.0,0.18211696371274289,0.999698901301534,0.10532942542119644,0.10856040945324362,0.26667493658584773,3.141531695396205
28,10227000.0,0.18605088260684327,0.999705246111053,0.10538060282953564,0.0764895098729653,0.427559808036045,3.141531538523071
29,10592250.0,0.18997786002425537,0.999711312703596,0.10548091099823224,0.044393546618668504,0.5842189408622597,3.141532020733758
30,10957500.0,0.19384274795033637,0.9997170427621774,0.1056310109350399,0.012216184555976499,0.736909775097951,3.141533048805311
31,11322750.0,0.19762631735328842,0.9997224334894729,0.10582156530468817,6.2632485586882405,0.8858894076266438,3.1415345527660823
32,11688000.0,0.20129041137311074,0.9997274557838076,0.10605268495724304,6.2311463236136415,1.0314461966617434,3.141536470123492
33,12053250.0,0.20481166332627715,0.9997321132087433,0.10631832855874504,6.199105929458609,1.1738051278852484,3.141538727549449
34,12418500.0,0.20817729140546282,0.9997364129024038,0.10660975891918559,6.167186496077909,1.313329568853683,3.1415412891812404
35,12783750.0,0.21135425603544541,0.9997403444001046,0.10692693365330441,6.135398684030357,1.450133092669533,3.1415440901910756
36,13149000.0,0.2143445944230603,0.9997439360693313,0.10725865562577327,6.103743141036549,1.5846187647699708,3.141547105938906
37,13514250.0,0.21712684177685618,0.9997471850775851,0.10759758820884455,6.072272350493029,1.716876387379798,3.14155029670949
38,13879500.0,0.21969085733944071,0.9997501050787846,0.10794389696545308,6.040952638075221,1.8472377421032662,3.141553624677869
39,14244750.0,0.22203811601490384,0.9997527156567749,0.10827972913877691,6.009787873964913,1.975908309101016,3.1415570822676244
