,t,a,e,inclination,lon_asc_node,arg_peri,true_anom
0,0.0,14.998552675789877,0.9997030629935015,0.030819192848149796,2.2992719759302886,0.35315167456164287,3.14159568409914
1,365250.0,14.945764255502224,0.9997034334056137,0.03089097124262484,2.299407776573986,0.7571042579073636,3.1415947900754455
2,730500.0,14.917196692358953,0.9997016833063832,0.030904082898123787,2.296345242253251,1.175390172497986,3.141593534902466
3,1095750.0,14.90516929043605,0.9996996696169332,0.030947246833484703,2.2953131999988874,1.6123585979818376,3.141592966159187
4,1461000.0,14.919025929712486,0.9997009659331049,0.030973453563920138,2.2955909950931326,2.0463832049281603,3.141592363878108
5,1826250.0,14.945836983891908,0.9997027472684281,0.03104005106919927,2.2939461204046854,2.4640484493232253,3.1415906570566112
6,2191500.0,14.97887876368516,0.9997024479868697,0.03110664883500968,2.2917107015765974,2.8732951658137886,3.141589295765952
7,2556750.0,15.037713688291372,0.9997021746880211,0.031117876555974137,2.2911977549679836,3.296968045813059,3.1415896171879614
8,2922000.0,15.096062881495724,0.9997045341729228,0.03115853510593473,2.290381785318535,3.7246544930674177,3.1415906507273834
9,3287250.0,15.153872530620164,0.9997075997277102,0.031231091707164933,2.2901214309488576,4.135405725692786,3.141591167950748
10,3652500.0,15.19005696011294,0.9997073348143376,0.03124242438454381,2.287635452474108,4.535105759302846,3.1415910680334185
11,4017750.0,15.186049591984622,0.9997054140658573,0.03129765173038054,2.2857760741603643,4.945022330926836,3.1415926019706566
12,4383000.0,15.165999184170952,0.9997053369264155,0.031317251289935906,2.285362512992797,5.3663261227973855,3.1415945981199616
13,4748250.0,15.125053253940223,0.9997063476439834,0.031373847719364384,2.283571287006752,5.783528393351754,3.1415952114729664
14,5113500.0,15.082447737614377,0.9997046806990391,0.031433301573983226,2.282110383209358,6.18408638314733,3.1415950549894753
15,5478750.0,15.032915177681524,0.999702213042006,0.031468499433843555,2.279898854310978,0.3107814495907847,3.1415952260153635
16,5844000.0,14.967200536331704,0.9997016458236088,0.03150405995842691,2.278870942729769,0.741405324447636,3.1415956155493445
17,6209250.0,14.9178464631704,0.9997028282929866,0.03155269900494482,2.2781585522414964,1.175606195729388,3.141594506853387
18,6574500.0,14.888869638885467,0.9997017768521745,0.031581800628582506,2.2768408335601182,1.5957159831509833,3.141592653589793
19,6939750.0,14.88756674065227,0.9996996168922636,0.03161286975266485,2.2736213955057036,2.0076790379270935,3.141591757907284
20,7305000.0,14.915134266136787,0.9997001429506475,0.03164537498893998,2.2726694840084654,2.4357951085796765,3.141591633105008
21,7670250.0,14.963456857349419,0.9997029045211534,0.03165857354687576,2.2711473964771276,2.872394170491706,3.1415906641871096
22,8035500.0,15.035323668844228,0.9997044143981093,0.031734763953982614,2.26951857481084,3.295600193240282,3.1415892707964566
23,8400750.0,15.093889304791281,0.9997034969602313,0.031747650008905226,2.2673457879293744,3.701235463864633,3.141588952878086
24,8766000.0,15.13190687636642,0.999704485890341,0.03177384409611476,2.2647071031048895,4.111235962854348,3.14159050317101
25,9131250.0,15.16738424943986,0.9997072807434951,0.0318092856360878,2.264559641709313,4.532270930611626,3.1415917465753163
26,9496500.0,15.185208648552187,0.9997080912174626,0.0318359614926387,2.2634000233197398,4.949335603265035,3.1415922331762998
27,9861750.0,15.196771400287883,0.9997060284531861,0.031870200369541184,2.2605454020540074,5.350663580024398,3.1415934869897715
28,10227000.0,15.168539925202772,0.9997049303470296,0.0318788091823763,2.2587140624068196,5.7522158502896845,3.1415950952895373
29,10592250.0,15.102593539381733,0.9997054010442931,0.031866566295795457,2.2576467658558768,6.1720727296653495,3.1415959609427184
30,10957500.0,15.035884199970807,0.9997045298505761,0.03194739859238088,2.2561251716743507,0.31707907222651055,3.1415952552403636
