,t,xh,yh,zh,vxh,vyh,vz
0,0.0,1.8733430375074922,4.683322528200143,-0.06137078942353055,0.00012220484382791973,-5.442933197236829e-05,-2.508449539079517e-06
1,365250.0,-5.437176974260701,0.24456181120524,0.11821616502706028,7.674948604466916e-06,0.00012368517844174546,-7.634555123893197e-07
2,730500.0,1.0127389205578163,-5.12676151961327,0.006494411394374542,-0.00012526774113080116,-3.153450668069479e-05,2.879873703870708e-06
3,1095750.0,3.7443456168719105,3.2270556547774003,-0.10024911381870887,8.727074487380193e-05,-0.00010483039585544349,-1.2055456311209107e-06
4,1461000.0,-4.8782005863187985,2.260659153564324,0.08744339446350961,5.752597401901039e-05,0.00011153599005227373,-2.007903403763803e-06
5,1826250.0,-1.2032488522656166,-5.23576199554784,0.06664605952165308,-0.000123527565683455,2.2699585231622577e-05,2.4349355140773515e-06
6,2191500.0,4.820357753769512,1.0118572949559892,-0.1109703136780468,3.0244200313500874e-05,-0.00013348057897566957,5.143312059889527e-07
7,2556750.0,-3.495577752191768,3.9025825591430214,0.037741150869519235,0.00010069090147067396,8.036987713212007e-05,-2.9116427730374357e-06
8,2922000.0,-3.1706827335781163,-4.466176689612654,0.11416641312876208,-0.00010180955066329315,6.916505731124378e-05,1.4939287856837783e-06
9,3287250.0,4.798611541020722,-1.442031684346652,-0.08954456048434271,-3.271061116628564e-05,-0.00013059763791790037,2.1493141506451043e-06
10,3652500.0,-1.4245131291832585,4.86411330071005,-0.024673407755493166,0.00012955924108039394,3.0672660434664483e-05,-3.256821534017191e-06
11,4017750.0,-4.609391461468046,-3.008205260530515,0.1422980076657405,-6.574716632540209e-05,0.00010327510068010217,2.397548312627742e-07
12,4383000.0,3.771571351621715,-3.543180354057146,-0.04328228047605906,-8.350339391417686e-05,-0.00010022914210619631,3.238550721638385e-06
13,4748250.0,0.9930294600381816,4.825963019274515,-0.08767210596347129,0.00013317728915701528,-3.130429844426188e-05,-2.796951839776393e-06
14,5113500.0,-5.323762382290833,-1.0763838366487892,0.14669546513413975,-1.9712776461317016e-05,0.0001225620176316111,-1.1716177521604818e-06
15,5478750.0,2.0570479912952173,-4.940811512307633,0.015531161839631552,-0.00011374521342039441,-5.437024149282605e-05,3.65946555154791e-06
16,5844000.0,3.1940786246927364,3.707241978643594,-0.1359749848895086,0.00010499258504491609,-8.907903357452366e-05,-1.5263806345714662e-06
17,6209250.0,-5.1729755329712095,1.0715210842540128,0.12561650817548656,3.283484127313184e-05,0.00012344538862144657,-2.621437996458099e-06
18,6574500.0,0.03068535064978779,-5.466712031368843,0.07550053995948253,-0.0001232170765541647,-4.075439219564428e-06,3.5116090849763053e-06
19,6939750.0,4.654064843231881,1.7662545869387354,-0.15869883198243917,5.288771433285435e-05,-0.0001247047792608415,1.9849582380701967e-07
20,7305000.0,-4.073720134189725,3.080857986273411,0.07889319098832956,8.508174065013421e-05,0.00010108266387768257,-3.899227550215888e-06
21,7670250.0,-1.9816445789109036,-5.118792716786243,0.12828761158194768,-0.00011437116050642439,4.4586964640407845e-05,2.886241499930149e-06
22,8035500.0,5.1105923704423,-0.5055967965070814,-0.1524903540178968,-6.124713957156429e-06,-0.00013126267157941878,1.8823727180752808e-06
23,8400750.0,-2.1680615141389765,4.487612887625291,0.01325353581430922,0.0001236672958850939,5.487377823534141e-05,-4.606456957134206e-06
24,8766000.0,-3.702988748637599,-3.9570070188677753,0.16635019922706215,-8.84540633795707e-05,8.749700229083834e-05,1.823704559670491e-06
25,9131250.0,4.57977565155879,-2.6314913378660862,-0.12079397662274353,-5.82970967913716e-05,-0.00011366444985817983,3.180150065377124e-06
26,9496500.0,0.1894250926746419,4.95369961665203,-0.05799748515234267,0.00013585345418064125,-5.869126379726769e-06,-4.445871587496634e-06
27,9861750.0,-4.8570902487039,-2.13261486738968,0.18332189828423845,-4.628828323432625e-05,0.00011847554970843118,4.025769371108062e-07
28,10227000.0,3.2623378286741898,-4.26740194354604,-0.07194237389253623,-9.734318919345724e-05,-7.930852916925915e-05,3.9856746625705356e-06
29,10592250.0,2.474445050663388,4.351054868465723,-0.11882759617780793,0.00011830075450232762,-6.445287450457856e-05,-3.480464159761854e-06
30,10957500.0,-5.188944522094099,0.08636660592932187,0.17492394155274785,7.45907874662252e-06,0.0001298203211082987,-1.1942963507285826e-06
31,11322750.0,1.3866447933568857,-5.2137846150201,-0.013167187671257014,-0.00012046857300324514,-3.346155981392367e-05,4.281702139097713e-06
32,11688000.0,4.198131139096667,2.8751231465595253,-0.15714253315492066,7.818497067747883e-05,-0.0001070985804691414,-2.018902339059831e-06
33,12053250.0,-4.572324789090542,2.293160429420955,0.1409144029661344,6.277245261642816e-05,0.00011602459847457949,-2.6573376310854103e-06
34,12418500.0,-0.7343478269238257,-5.325022229566699,0.04635776176157359,-0.0001242130688443041,1.785130027620854e-05,4.011305558530373e-06
35,12783750.0,5.0866739104050245,0.8698100265005704,-0.16796872170764576,2.6164134989712058e-05,-0.00012813924094400014,-3.985688181149426e-07
36,13149000.0,-3.0830537866195145,4.033787203389716,0.08659154214837689,0.0001070535284008272,7.874282341906027e-05,-3.6412727118917952e-06
37,13514250.0,-2.7703660658503617,-4.568653698598817,0.09744074749006824,-0.00010696800891535928,6.710234546613299e-05,3.1848282498270488e-06
38,13879500.0,5.0551215314126345,-1.290129225332522,-0.15220100801169625,-2.8353838645453685e-05,-0.00012623301054921703,1.1110170354898532e-06
39,14244750.0,-1.0461142358854083,4.950632890666657,0.023407736203847052,0.00013070503213385857,2.6390749630121184e-05,-3.947217459921946e-06
40,14610000.0,-4.344615208464647,-3.047468261062299,0.13056944069750426,-7.088183406774979e-05,0.00010556746146728088,1.924246566108492e-06
41,14975250.0,4.126578057539066,-3.2644834870456845,-0.11308195524511766,-7.689246505075242e-05,-0.00010267436540396262,2.298677072523551e-06
42,15340500.0,1.162462152476682,4.911636042675559,-0.03753639407549612,0.00013004931692371768,-3.1006104851799675e-05,-3.545151586421787e-06
43,15705750.0,-5.168242756508706,-1.0517337817385215,0.13930283571705332,-2.2183435647205313e-05,0.00012603961473251908,4.4640851426169426e-07
44,16071000.0,2.471660424180067,-4.704857343410823,-0.05795083291246635,-0.00011097695604482439,-6.170349682692096e-05,2.958036474195163e-06
45,16436250.0,3.1564319058351944,3.926649158565247,-0.08539108536338429,0.00010513342270775779,-8.294686758649616e-05,-2.516596993666593e-06
46,16801500.0,-5.108509799864925,1.0742078514497835,0.12274611516445469,3.0919659816294314e-05,0.00012556467390861266,-9.888160951571257e-07
47,17166750.0,0.3953421769418054,-5.358127531189006,0.0027281457167065816,-0.00012505790435944506,-1.1375260538483635e-05,2.9948896679089254e-06
48,17532000.0,4.582273622232521,2.1402431593552405,-0.11190776264749568,5.956330647496243e-05,-0.0001193919944695086,-1.048330574112399e-06
49,17897250.0,-4.178438383387047,2.989446858536723,0.08453505816188629,8.054924408783316e-05,0.00010379152738813866,-2.1660483330947953e-06
50,18262500.0,-1.6954630051355897,-5.147810166648512,0.058012816897304635,-0.0001182411023557533,3.8854321101011134e-05,2.466238180906398e-06
51,18627750.0,5.124296697114253,-0.11165455939330769,-0.11120271758933051,2.7599051920838743e-06,-0.0001316596636878687,5.55373833473219e-07
52,18993000.0,-2.4575686677221644,4.387536246150978,0.029095542308215695,0.00011907875114442544,6.179881666536033e-05,-2.8983325825824792e-06
53,19358250.0,-3.495449162071109,-4.1467720487573,0.10042542051029937,-9.322201859329084e-05,8.232520857995799e-05,1.4775188487223379e-06
54,19723500.0,4.704556920780256,-2.336861039069385,-0.0835570847704549,-5.143289179419903e-05,-0.00011776949928693279,1.918609398754356e-06
55,20088750.0,-0.1784115750426391,4.939232362840853,-0.03476237748067524,0.00013636226457481072,3.605043308367655e-06,-2.9265297008985317e-06
56,20454000.0,-4.730327553288772,-2.4966340288013438,0.12242474949901067,-5.37831628356362e-05,0.0001141050920256396,1.6704185021647992e-07
57,20819250.0,3.4662931654611495,-4.131733767241459,-0.0360837980552411,-9.25963169634045e-05,-8.410362208442543e-05,2.7815794089233197e-06
58,21184500.0,2.201903018369009,4.417139498204871,-0.09248391113544845,0.00012359491826392663,-5.816602337583698e-05,-2.1152675976826603e-06
59,21549750.0,-5.189394817594809,-0.39112460160870904,0.11965208267331401,-2.5018782044038643e-06,0.00012968504669945254,-1.3334078338493137e-06
60,21915000.0,1.6875232506522229,-5.226339669549335,0.020652851312605625,-0.000116243253392475,-3.933300150583217e-05,3.0889856777730857e-06
61,22280250.0,4.100566888006013,2.9270824889223945,-0.13031030360118753,8.307072710460334e-05,-0.00010505202871337994,-6.947500253315608e-07
62,22645500.0,-4.67464502669075,1.8560972351576615,0.08937760596354113,5.540363267004648e-05,0.0001221548124103839,-2.831088474982264e-06
63,23010750.0,-0.3464585640837523,-5.488281135916429,0.07813397605246158,-0.0001221357378258574,9.85134492030982e-06,2.8921637655475392e-06
64,23376000.0,5.146584051815874,0.8399773704633919,-0.14202874779722038,2.8358339464984384e-05,-0.00012630138545534459,9.163317473827514e-07
65,23741250.0,-3.164544385303326,3.753539718137762,0.033617138087693454,0.00010681048193500364,8.621356165204265e-05,-3.939994011178947e-06
66,24106500.0,-2.337159522044967,-4.877239468052655,0.12798636238295583,-0.0001099191061520948,5.888226554038801e-05,2.191828830958123e-06
67,24471750.0,5.205025073148148,-1.3704787082595473,-0.12682945281969588,-2.5907816528366267e-05,-0.00012260527731516153,2.3505471661367107e-06
68,24837000.0,-0.9202292866795699,4.81273421670779,-0.03709846379979306,0.00013468344514955648,2.773423804027666e-05,-4.225323657949614e-06
69,25202250.0,-3.9780567087370042,-3.417995042067368,0.16139360203621173,-7.804716594119032e-05,0.0001023373668201033,9.680014564587326e-07
70,25567500.0,4.3814914868020765,-3.299796443328977,-0.09033702750910665,-7.155571882775837e-05,-9.986723734082313e-05,3.425472443008622e-06
71,25932750.0,1.529831406833637,4.766882399346933,-0.10572657966184681,0.00012991868475354233,-3.56162660414811e-05,-3.571820929970256e-06
72,26298000.0,-4.901152116978053,-1.3001454776709929,0.16974255834926322,-2.7319201347993156e-05,0.00013022330112315246,-6.757894368642262e-07
73,26663250.0,2.855399965185322,-4.691939440104936,-0.038908206688695476,-0.00010528377949326762,-6.298634171914542e-05,4.084316870583563e-06
74,27028500.0,3.6152790174970595,3.6937429514229656,-0.15690795790566192,9.81972788678254e-05,-8.604050942128145e-05,-2.2853241613497427e-06
75,27393750.0,-4.829395510358723,1.1184405817063532,0.14818067274599434,3.4401907775431164e-05,0.00013156187486574822,-2.437272914817996e-06
76,27759000.0,0.863123811009593,-5.345436516375406,0.02022300762857786,-0.00012356209894225727,-1.5553478596150485e-05,4.253927925520335e-06
77,28124250.0,4.946845486219015,1.9472231530045436,-0.18199638198867002,5.207270112095803e-05,-0.00011572189143348871,-7.757437873214917e-07
78,28489500.0,-3.676582947884272,3.2965719245219542,0.0987033318158395,9.070560870051323e-05,0.00010197867840566681,-3.8165440495386645e-06
79,28854750.0,-1.3078381358897,-5.1196150918665255,0.07835422963548011,-0.00012206871186497785,3.750645869665384e-05,3.853807948393834e-06
80,29220000.0,5.40446594447093,-0.10552884952255696,-0.18067362906146922,9.848359046690333e-07,-0.00012477395074922079,7.000745502396729e-07
81,29585250.0,-1.749613099209368,4.692976938163147,0.034652204874733264,0.00012479010472265953,5.0576807958044854e-05,-4.422724552250567e-06
82,29950500.0,-3.269960912239103,-3.9840585826280517,0.12540212341541712,-9.738922468610612e-05,8.750597803205685e-05,2.8511035301911033e-06
83,30315750.0,4.984011788572828,-2.129306741964412,-0.15576755601560008,-4.844095686353071e-05,-0.00011459248644127675,1.9949852733053264e-06
84,30681000.0,0.4588928157398891,5.092372417212818,-0.02954341634291692,0.00013179294393030706,-6.895499160283573e-06,-4.241654840298025e-06
85,31046250.0,-4.617842648744858,-2.092122407888642,0.15167708827340687,-5.139524420923914e-05,0.00012275719167010343,1.3523950434907022e-06
86,31411500.0,3.7716189034702556,-3.840211847482802,-0.11083851802285344,-9.052743417935162e-05,-8.663380494813137e-05,2.9766487931053737e-06
87,31776750.0,2.522238410365105,4.551887228014514,-0.08297966789276713,0.00011550675752522243,-5.898498599402258e-05,-3.443618454188804e-06
88,32142000.0,-5.03849119545151,0.14218867282097813,0.1497995437558004,5.479320181111214e-06,0.0001337257911022831,-2.916041760237219e-07
89,32507250.0,1.9264886337098486,-4.96252816614819,-0.052389714283865914,-0.00011906949788253267,-4.3447749501623125e-05,3.477095100801324e-06
90,32872500.0,4.161170788620712,3.2162296566850186,-0.11873741186441572,8.121557222622093e-05,-9.93595883714274e-05,-2.2382337673350166e-06
91,33237750.0,-4.50485706804097,2.2786960636802274,0.12218707313597402,6.0625947155875415e-05,0.0001191292961530144,-1.702816347559864e-06
92,33603000.0,-0.21423361837482172,-5.272762587041975,0.007754638042109972,-0.00012763173458178173,8.285791507209875e-06,3.3821511962089465e-06
93,33968250.0,5.1252822987595925,1.315808480143214,-0.132532851771574,3.4467179302205706e-05,-0.00012278740420067417,-8.263576250437456e-07
94,34333500.0,-3.1386899767788576,3.9633587295902175,0.07557269034411362,0.00010419412746245639,8.339161299819401e-05,-2.661020916647227e-06
95,34698750.0,-2.280652005247126,-4.717480320905313,0.060090414737733605,-0.00011434523389385679,5.934281219337955e-05,2.7131195025584528e-06
96,35064000.0,5.258176659352814,-0.8507922358605366,-0.12280140192684585,-1.7811023160036046e-05,-0.00012543772995770333,5.994257534686002e-07
97,35429250.0,-1.154530259713343,4.92754409847764,0.01698943129329867,0.00012933382580365495,3.240971215650873e-05,-3.031838107967241e-06
98,35794500.0,-3.93112548586825,-3.3925335943005988,0.09659838730149611,-8.151297213275032e-05,0.00010127570490370205,1.5698074550023639e-06
99,36159750.0,4.53933265394009,-2.8746111501703653,-0.09032425567939704,-6.606690595596273e-05,-0.0001068083650505272,1.7846894919541853e-06
100,36525000.0,1.1238532927189901,4.95812879505946,-0.043337534633807344,0.00013028396570004315,-2.547418147223645e-05,-2.6991919784935503e-06
101,36890250.0,-4.899714689153928,-1.4556250911662505,0.11032301314342188,-3.3202472045142854e-05,0.0001278120603334244,1.1508136215500691e-07
102,37255500.0,3.106934021079184,-4.432244335637258,-0.04119859096682278,-0.00010249894988365537,-7.090112824630086e-05,2.5238788327900306e-06
103,37620750.0,3.2230261832342664,4.031774663073642,-0.09173911020099373,0.00010548224846408073,-7.732567873360156e-05,-1.719731383427896e-06
104,37986000.0,-4.947164855600674,0.8042139682966045,0.09720797688648979,2.480641920219577e-05,0.0001322910926063298,-1.4289909439508742e-06
105,38351250.0,1.187982303378324,-5.265601180082665,0.01567001489909022,-0.00012260731789748413,-2.4161278368668273e-05,2.7449033792799557e-06
106,38716500.0,4.738514007742633,2.340398631858341,-0.11952893013739807,6.159731640303597e-05,-0.00011189240122762161,-3.53557244002899e-07
107,39081750.0,-3.955861583266271,2.9668859982574576,0.05734039253066223,8.190674875749928e-05,0.00010903331528695081,-2.749375897299197e-06
108,39447000.0,-0.9244051155828026,-5.231168849888615,0.07165028254154351,-0.0001239564410402963,2.78740895166744e-05,2.420886329826318e-06
109,39812250.0,5.4076149213863625,0.2517242349767446,-0.12282954487871586,9.80945212389162e-06,-0.00012421074067264483,1.0863919159588475e-06
110,40177500.0,-2.081165884004943,4.504622203734654,-0.002471509378628698,0.00012175403321663066,6.037624886746764e-05,-3.4405333264866364e-06
111,40542750.0,-2.904484744845828,-4.2675614330698455,0.11732631799966838,-0.00010399219235455422,7.928575589083495e-05,1.5139168527169983e-06
112,40908000.0,5.171523297496187,-1.8474415078217377,-0.10227576703906191,-4.032324988399336e-05,-0.0001159026264189542,2.359009796288351e-06
113,41273250.0,0.26501595088465996,5.073573549365516,-0.0690400347772129,0.00013282695045915347,-2.1184365324709485e-07,-3.2891923226998454e-06
114,41638500.0,-4.3508507584173435,-2.465262169979282,0.142089432672867,-6.128388516873046e-05,0.00012015057191506186,5.9246032198971596e-08
115,42003750.0,4.120314525425884,-3.6170328499014324,-0.06259677071346548,-8.31154606337887e-05,-9.05626518832556e-05,3.336362483911154e-06
116,42369000.0,2.5454613830606125,4.592581479848061,-0.12746055588193556,0.00011584096361045945,-5.566732365184893e-05,-2.4355993484935485e-06
117,42734250.0,-4.8972924253506775,-0.09928315155561361,0.13789713161801756,-7.432300397737525e-07,0.00013755405780057042,-1.7190484496227802e-06
118,43099500.0,2.404399812920381,-4.813609119097072,-0.008904581728711322,-0.00011477061731140231,-5.049372258731735e-05,3.920631458990854e-06
119,43464750.0,4.292025480528897,3.291314818489811,-0.16632232013193596,8.02772373632469e-05,-9.538863393773716e-05,-1.1955497531600655e-06
120,43830000.0,-4.327362412644947,2.320164386862926,0.10270583610452848,6.218786098356695e-05,0.0001223365625725318,-3.3183143500425683e-06
121,44195250.0,0.2593811890981274,-5.205255727322823,0.05113853910684392,-0.0001294881322968228,1.4866218621120627e-06,3.959241875205083e-06
122,44560500.0,5.295388508441676,1.4780539761673068,-0.1815637947366427,3.504611111443216e-05,-0.00011743950264350273,1.7342854716142818e-07
123,44925750.0,-2.7674150491208778,4.2045721346236915,0.04519988700417839,0.00010805663520645975,7.924633025165945e-05,-4.237623312262728e-06
124,45291000.0,-1.9861099127970672,-4.632056387129459,0.10777161113488444,-0.00012012366625283158,5.901855251310066e-05,3.308804945818405e-06
125,45656250.0,5.464623718479864,-0.549228049337375,-0.17307168982482868,-1.4141392000282946e-05,-0.00012187101989934636,1.5199256300295535e-06
126,46021500.0,-0.6812564577172026,5.158667288116518,-0.018539063866923253,0.0001273561513539062,2.4472498971440435e-05,-4.371464261952302e-06
127,46386750.0,-3.8607475466777865,-3.0652456346063555,0.1490868869279086,-8.258090428235878e-05,0.00010895181679253162,1.9491404084514683e-06
128,46752000.0,4.77831206825954,-2.515186315132643,-0.1419634927802383,-6.261662970321652e-05,-0.0001080474194303978,2.7492918092297542e-06
129,47117250.0,1.4646778172904962,5.149120409268159,-0.07664711329303431,0.00012267832013873096,-2.8901282907117593e-05,-3.888639046182128e-06
130,47482500.0,-4.855891709688926,-0.8357315912577544,0.16336055939871502,-2.4671622553115614e-05,0.0001345346367126215,1.756559882177943e-07
131,47847750.0,3.2886045351857804,-4.102809547304966,-0.0908658196129184,-0.00010407322548758587,-7.507784367811927e-05,3.6887952612802237e-06
132,48213000.0,3.3439312417718035,4.282683918587728,-0.12154447404317457,9.943252683373124e-05,-7.422501128434203e-05,-2.961843622000949e-06
133,48578250.0,-4.780853214368567,1.5154105811149163,0.14790385974686657,3.6191310359563725e-05,0.00012952422647075998,-1.4829628775008349e-06
134,48943500.0,1.164714213212243,-4.9891511014955165,-0.026591906835022786,-0.00012944784083370424,-2.435859965601748e-05,4.086635305109544e-06
135,49308750.0,4.70285440603678,2.7282206596306056,-0.14767507200104418,6.198653965551472e-05,-0.00010739654644166367,-1.7459208523253853e-06
136,49674000.0,-3.756686348428685,3.503450964952349,0.10917254239293014,8.55673332983467e-05,9.97106235306821e-05,-2.650855389481235e-06
137,50039250.0,-1.170435655316142,-4.898932862259931,0.03678706382273982,-0.00012940330723950673,3.4578311923749e-05,3.759781762904034e-06
138,50404500.0,5.336937269875711,0.6961360524159089,-0.15190390399655057,1.39137371153226e-05,-0.0001245586015176787,-3.674162560238855e-07
139,50769750.0,-2.0399301703565325,4.826934607962658,0.05618696917136757,0.00011671611786622442,5.449318446477381e-05,-3.228377847093317e-06
140,51135000.0,-3.2235657728582816,-3.8460114605333957,0.08630120946183521,-0.00010222365802739863,8.733599372721361e-05,2.7485120723436974e-06
141,51500250.0,5.100024815045134,-1.469650305201141,-0.13272595313944802,-3.849970432585291e-05,-0.00012119434510359862,9.96384351830368e-07
142,51865500.0,0.042869602647629394,5.299147607551205,-0.001416009326405152,0.00012732797765868385,2.480444319295464e-06,-3.2114877758423657e-06
143,52230750.0,-4.6045506943816195,-2.046433094747967,0.1129750232905795,-5.491733195117771e-05,0.00012212064108020222,1.3066165891469586e-06
144,52596000.0,4.003667432349715,-3.388180744025825,-0.09279895796665488,-8.598935764896755e-05,-9.577431068288877e-05,2.092037676738983e-06
145,52961250.0,2.1556353289125947,4.872381778264039,-0.05427913046320057,0.00011679510926337991,-4.9049196205833045e-05,-2.633663978800194e-06
146,53326500.0,-5.066072978541278,0.13062352289081794,0.11284806819020508,1.5676585132289882e-06,0.00013315997012228924,-2.3017880442805415e-07
147,53691750.0,2.2402692149770798,-4.691164432002201,-0.039217823116355306,-0.00011882527836637788,-5.238624566342503e-05,2.68756281677969e-06
148,54057000.0,3.925959969538541,3.626042350849407,-0.09297196229396884,8.665912795610366e-05,-9.186786261996346e-05,-1.5959754112292534e-06
149,54422250.0,-4.544379291081799,2.2956667003317874,0.08688007262752738,5.705827116458921e-05,0.00011966391524416706,-1.5861513558589668e-06
150,54787500.0,0.1039993252456701,-5.151844094604402,0.01888943376253406,-0.00013100133780957063,1.2768677023968256e-06,2.6762724811939664e-06
151,55152750.0,5.062722259835255,1.7930654457032573,-0.11108986635500182,4.2035198945980634e-05,-0.00011839984172216282,-2.758683108788505e-07
152,55518000.0,-3.1515054862797,4.044077137650828,0.04040053870327988,0.00010127353678920846,8.413654743339292e-05,-2.5074450633617136e-06
153,55883250.0,-2.0247178952146534,-4.6632672265425565,0.07050316819067909,-0.00012029576119909602,5.614204830123433e-05,2.047138265065273e-06
154,56248500.0,5.377862241725831,-0.31616000882464146,-0.10560542032996557,-8.848683087038718e-06,-0.00012491040715596334,1.0811504792495922e-06
155,56613750.0,-1.1479325222192494,5.073709025477263,-0.017318098791786276,0.00012537441145871596,3.353169506791437e-05,-2.8038589708491776e-06
156,56979000.0,-3.781002117997344,-3.279582775649652,0.10606837571277297,-8.666140757230954e-05,0.00010325144765637835,8.729484586672105e-07
157,57344250.0,4.834935973022004,-2.3208528672371225,-0.07891138161307906,-5.7769645271001855e-05,-0.00011176046523376708,2.258435838903402e-06
158,57709500.0,1.0733987807387617,5.202631794438743,-0.0752878967481875,0.00012532494131066769,-2.083192055087355e-05,-2.458020882251991e-06
159,58074750.0,-4.806017358857021,-1.2077885609125256,0.11786504328317576,-3.375611363726141e-05,0.00013181997591836468,-6.70945131323132e-07
160,58440000.0,3.507993816059347,-3.938662076373943,-0.03458618288017118,-9.936156551405202e-05,-8.065479805043424e-05,3.1327441939692346e-06
161,58805250.0,3.099299344687453,4.452887539668774,-0.12356058435903639,0.00010389197245814076,-6.823060135761011e-05,-1.604291877987552e-06
162,59170500.0,-4.849850413615005,1.1777271358689214,0.10130013536688462,2.767203114493176e-05,0.00013227669830196486,-2.250172205967963e-06
163,59535750.0,1.5644308393030733,-4.885550047001518,0.021773804726517146,-0.00012722911911751796,-3.350630187876504e-05,3.534948226485133e-06
164,59901000.0,4.58384420137024,3.0130820359980155,-0.15347410811617287,6.772049240676827e-05,-0.00010250758735070782,-4.333175306480669e-07
