,t,xh,yh,zh,vxh,vyh,vz
0,0.0,26.471589364199403,-14.096521334587713,-0.31964441841469193,-2.492801230234298e-05,-4.802182574457219e-05,1.5590432515727615e-06
1,365250.0,29.77168776700418,-2.546202994929033,-0.6340009115477497,-4.201994403036725e-06,-5.401242866417126e-05,1.2081729002578676e-06
2,730500.0,28.209166784374553,9.661516682799416,-0.8506008627351525,1.7794508266520346e-05,-5.140293101365566e-05,6.428711471649229e-07
3,1095750.0,21.468450926151977,20.655409253073433,-0.9214656762756736,3.789838699562793e-05,-3.931140317933538e-05,-7.195964406684049e-08
4,1461000.0,10.790307179115574,27.801757971693398,-0.8213709639004174,5.073967235134194e-05,-1.977223617569768e-05,-7.707697546646882e-07
5,1826250.0,-1.3692590890660619,29.850186051268473,-0.5814668317666021,5.419524114739374e-05,2.0959642833947593e-06,-1.304676496919432e-06
6,2191500.0,-13.1019846229151,26.93468374404477,-0.2469601438476177,4.900677960963483e-05,2.3143771094635458e-05,-1.6208857860694547e-06
7,2556750.0,-23.093975956874797,19.259004246258964,0.1447811345933814,3.507320892708216e-05,4.120845914609818e-05,-1.6667015810174063e-06
8,2922000.0,-29.10276388358968,8.003508778273376,0.517794399187742,1.4593876891162195e-05,5.178277581945469e-05,-1.4058412622093314e-06
9,3287250.0,-29.98753080926069,-4.290673774265865,0.7930642510168983,-7.322474802899642e-06,5.2923582777152024e-05,-9.172994055562506e-07
10,3652500.0,-26.04943196613815,-15.596024751075669,0.9339829393782013,-2.7187628799609684e-05,4.595537111799051e-05,-3.0304174884690005e-07
11,4017750.0,-17.71231779718146,-24.649775756724615,0.9246822161291886,-4.3496173272437514e-05,3.128061377323672e-05,3.86232953367557e-07
12,4383000.0,-6.084315355359072,-29.70138155837027,0.7537071480181472,-5.258536827873376e-05,1.0437137866405922e-05,1.0301250168048103e-06
13,4748250.0,6.402683899057038,-29.556712114508226,0.454575413424664,-5.227126236513836e-05,-1.1777879432970055e-05,1.482832053326902e-06
14,5113500.0,17.333828827951503,-24.68160828732979,0.0937785569201115,-4.378010019873252e-05,-3.1274798840638284e-05,1.6847747704199345e-06
15,5478750.0,25.61028107817177,-15.738958438211407,-0.2892395915402788,-2.7923453668789462e-05,-4.6359269626384073e-05,1.6173659732180274e-06
16,5844000.0,29.702347741320967,-3.6285265334900996,-0.636670477083433,-6.022739107893734e-06,-5.396509402755156e-05,1.2502545392507765e-06
17,6209250.0,28.379043234621232,9.15311694534514,-0.8685644040751909,1.7004953308501338e-05,-5.1558987882621745e-05,6.495553905691598e-07
18,6574500.0,22.15585268395331,19.866660982881516,-0.9398462005591895,3.6344682029759515e-05,-4.0534626329831907e-05,-4.2835163228969214e-08
19,6939750.0,12.429709325859546,27.038263380079076,-0.8525982090156088,4.956587483525145e-05,-2.298801983879604e-05,-7.260990673026482e-07
20,7305000.0,0.10968145064448108,29.819312426312564,-0.6121174317285945,5.452646948614313e-05,-4.1299673746642915e-07,-1.3096576917142037e-06
21,7670250.0,-12.50813859483339,27.18155810941768,-0.25190327795867645,4.937509656495595e-05,2.2306319360201827e-05,-1.6508845787560812e-06
22,8035500.0,-22.6403873447209,19.783022541132972,0.14633739599197995,3.593065077718676e-05,4.0195260146685454e-05,-1.6941269875492593e-06
23,8400750.0,-28.695646829947336,9.345207325203395,0.5086301171282206,1.7305484917223012e-05,5.104609840810367e-05,-1.4616526232456477e-06
24,8766000.0,-30.11958255505233,-2.794645227595569,0.7927625031829406,-4.60182955276865e-06,5.3552920720007036e-05,-9.761677460071241e-07
25,9131250.0,-26.404885865007177,-14.893293940334841,0.9490180943102643,-2.6117765236245028e-05,4.662247119662636e-05,-3.096574632140081e-07
26,9496500.0,-18.153261175825087,-24.324254459165616,0.9395605026552417,-4.268917295458678e-05,3.1970191270583906e-05,3.961301150211624e-07
27,9861750.0,-7.29579326391129,-29.490040439279518,0.7776991337912622,-5.195761761717994e-05,1.2724918558693105e-05,1.0196492949838868e-06
28,10227000.0,4.747231575256506,-29.95481558716725,0.48955783241674,-5.290529393681944e-05,-8.809507308447615e-06,1.4817971098648606e-06
29,10592250.0,16.4443060998346,-25.33096815320108,0.10669293362557497,-4.471597760795462e-05,-2.974015199788269e-05,1.7033625337977907e-06
30,10957500.0,25.33616469343843,-16.18743786192804,-0.29945090547444364,-2.8606275435132347e-05,-4.568542711470721e-05,1.631880810004196e-06
31,11322750.0,29.587193329047857,-4.557040980123357,-0.6409596697826915,-7.85596849424941e-06,-5.37264430567201e-05,1.2795827406951808e-06
32,11688000.0,28.896237254943603,7.439009943488592,-0.8671967443472846,1.4044834251791248e-05,-5.2687304109262504e-05,7.100230037545541e-07
33,12053250.0,23.22332878277576,18.62194382497776,-0.9524768405174354,3.429851757298968e-05,-4.227904871292587e-05,-1.4657076301073419e-09
34,12418500.0,13.112436775590638,26.704015079496187,-0.8634793189584586,4.878409338041116e-05,-2.4060309985909656e-05,-7.305838005340684e-07
35,12783750.0,0.7383806405839785,29.802661204755907,-0.6170495207945512,5.442864941847904e-05,-1.7723844403086318e-06,-1.3247445653486618e-06
36,13149000.0,-11.276752186443778,27.677021790176493,-0.27271529876488304,5.060193229439902e-05,2.0128997625540515e-05,-1.66716335563808e-06
37,13514250.0,-21.437168820542965,20.9604571449905,0.11724700371028485,3.81428736315089e-05,3.8416920448633e-05,-1.7225189526908034e-06
38,13879500.0,-28.29544027746579,10.292774796675104,0.5034235180762271,1.8902510180605352e-05,5.037713529438736e-05,-1.4832287763505954e-06
39,14244750.0,-30.15917652103385,-2.247340109995204,0.8021832759319298,-3.4332523849092093e-06,5.3596210754082324e-05,-9.84870581536163e-07
40,14610000.0,-26.924485734503005,-14.038645859455324,0.9567185098974363,-2.4502686093840846e-05,4.765096807143618e-05,-3.3297529430451045e-07
41,14975250.0,-19.409579229183525,-23.384980756180003,0.954638566291752,-4.103806707516008e-05,3.413108521517206e-05,3.5214969343670153e-07
42,15340500.0,-8.465935714636716,-29.15810349868664,0.794012549987891,-5.119393046492683e-05,1.4780351238350627e-05,9.956515699248999e-07
43,15705750.0,4.154804337117446,-30.03170441111857,0.4924338959757137,-5.298708679264955e-05,-7.553339332670346e-06,1.490226406062463e-06
44,16071000.0,15.786715023253372,-25.78363982305699,0.11363993507560743,-4.5631333546640446e-05,-2.8559256247953204e-05,1.719975492791661e-06
45,16436250.0,24.493452705880156,-17.555361684533544,-0.2716570426176213,-3.0777245304095654e-05,-4.4254322670063696e-05,1.6558171779449636e-06
46,16801500.0,29.344025005040436,-6.200860457553617,-0.6210136376840668,-1.0583081359769979e-05,-5.296566813753406e-05,1.3213257075870948e-06
47,17166750.0,29.11320562345728,6.614746548666868,-0.8701816230716034,1.2368947831538371e-05,-5.293304492691601e-05,7.349751891656163e-07
48,17532000.0,23.5872865122422,18.161114200660368,-0.9593117614992291,3.349282971518202e-05,-4.3192722948970975e-05,3.3839377564681197e-09
49,17897250.0,14.197647335227172,26.109664500638132,-0.8777758220061966,4.802918367706216e-05,-2.6007166429224833e-05,-7.054005357509442e-07
50,18262500.0,2.5297827751608306,29.63464557653141,-0.6506272966378793,5.420599586187936e-05,-4.823478442658045e-06,-1.2860352943054718e-06
51,18627750.0,-10.092424931219902,28.073543387096805,-0.29726033129430335,5.1306574058321745e-05,1.789578149285674e-05,-1.6646796076339728e-06
52,18993000.0,-21.03009602734541,21.352875514745644,0.11567665561225464,3.906403556176847e-05,3.7693978185415914e-05,-1.7416914079926263e-06
53,19358250.0,-28.02282394073836,11.03530718917273,0.4990920297076919,2.021601367027932e-05,5.003506027989033e-05,-1.504191521955822e-06
54,19723500.0,-30.197218996605457,-0.8100819697910537,0.7904499208938318,-9.320576255242975e-07,5.364248968589935e-05,-1.0354516876288665e-06
55,20088750.0,-27.46292177225232,-12.799722634836671,0.9575938596500694,-2.214556014352404e-05,4.874167821363728e-05,-3.9163343426208786e-07
56,20454000.0,-19.924530918260388,-22.926844900290153,0.9642317049758119,-4.024726765002078e-05,3.5321359089706344e-05,3.399223755211643e-07
57,20819250.0,-9.10104392865385,-29.01027078314391,0.8060049672685378,-5.101927830216483e-05,1.5854640580478934e-05,9.998506334823515e-07
58,21184500.0,2.846252057366179,-30.262733059342864,0.5219639282038906,-5.298232097679217e-05,-5.32856128390445e-06,1.4712846973426473e-06
59,21549750.0,14.466682424179854,-26.62175988817011,0.14967256339849708,-4.682101775294011e-05,-2.5849662799538302e-05,1.7189724826970015e-06
60,21915000.0,23.964617943913282,-18.316532441635044,-0.26041421700522965,-3.229982290699129e-05,-4.3165556217848246e-05,1.6829750607204087e-06
61,22280250.0,29.236576401884772,-6.777284820869084,-0.6247017411541017,-1.1523045198436126e-05,-5.295554936423735e-05,1.3378116650588874e-06
62,22645500.0,29.35986001503998,5.493112046998774,-0.8699648579381998,1.0599403162849625e-05,-5.3227152675455154e-05,7.692247281632775e-07
63,23010750.0,24.65967898204322,16.704092825626088,-0.9690979506940287,3.078008539566752e-05,-4.490748777953338e-05,7.850922110115279e-08
64,23376000.0,15.421118770127414,25.42389547621246,-0.899630259282813,4.6747388798815664e-05,-2.834690441611141e-05,-6.64387569606977e-07
65,23741250.0,3.183813303781642,29.57283350783727,-0.661849172008888,5.4310650981827844e-05,-5.955887342326004e-06,-1.3010512978407634e-06
66,24106500.0,-9.372410418004932,28.28984632208431,-0.3080075564818217,5.1698017512659514e-05,1.6755118198350536e-05,-1.6784212874073105e-06
67,24471750.0,-19.908654412009465,22.287478446167587,0.08653129805504957,4.081391109852027e-05,3.565432473249888e-05,-1.7655500677776803e-06
68,24837000.0,-27.333650837348195,12.416570132744356,0.474847611089819,2.2994485104575166e-05,4.90221028366614e-05,-1.5586791602224042e-06
69,25202250.0,-30.166484654009142,0.0199631085892257,0.7921612838257794,4.946025315707383e-07,5.392424375709199e-05,-1.0616295554336088e-06
70,25567500.0,-27.697840020096628,-12.287690830717448,0.967618165073347,-2.1401679481878546e-05,4.906300190078863e-05,-3.9121480330201825e-07
71,25932750.0,-20.753563345994653,-22.21545883396201,0.9781789003221856,-3.86915896542594e-05,3.665215253497384e-05,3.0827816296780625e-07
72,26298000.0,-10.481232051564325,-28.551663535716095,0.8301407762686955,-5.009357660891427e-05,1.8621939312414163e-05,9.629766301307527e-07
73,26663250.0,1.8675680550781348,-30.330875055917964,0.5375672121715114,-5.3391404437940045e-05,-3.4953714728533873e-06,1.4797367661714767e-06
74,27028500.0,13.977184740976368,-26.893345214370424,0.15008828147214734,-4.720738234551596e-05,-2.512229743517265e-05,1.7346420244130622e-06
75,27393750.0,23.39076924456003,-19.1104474994417,-0.25106586532447855,-3.345332884419624e-05,-4.186478263197016e-05,1.6958459012540295e-06
76,27759000.0,28.905735777233318,-8.384483803879908,-0.605799493740617,-1.446247258099803e-05,-5.199721520457844e-05,1.3866335192846197e-06
77,28124250.0,29.653073680882006,4.138672282431322,-0.8674639335837532,8.146091489319861e-06,-5.372881536981921e-05,8.153458460142592e-07
78,28489500.0,25.05594109649501,16.140639523777917,-0.9764923490917209,2.9930913425150984e-05,-4.5484793025233026e-05,7.782641602404867e-08
79,28854750.0,16.035569433316322,25.026240139997928,-0.9066869536621595,4.596271249195061e-05,-2.931527483081443e-05,-6.606345151647874e-07
80,29220000.0,4.65082566142087,29.344733273258857,-0.6854586275008979,5.396000558309093e-05,-8.75910665211088e-06,-1.2732071897422726e-06
81,29585250.0,-7.714900581450507,28.75187284610452,-0.34322374296461006,5.2851574497804986e-05,1.387676149582954e-05,-1.6758232110162261e-06
82,29950500.0,-19.13322663869902,22.92823739233329,0.0738637069586601,4.192118141152103e-05,3.449846085115501e-05,-1.7763778753571834e-06
83,30315750.0,-27.06827689882622,12.938043892828087,0.4770550966310682,2.378588199557262e-05,4.8414720772645664e-05,-1.5597790460326015e-06
84,30681000.0,-30.12503868617797,1.0193977235206935,0.7868262267331374,2.5451057669987263e-06,5.378461636874342e-05,-1.0915626213496138e-06
85,31046250.0,-28.221331716903666,-10.877333063408543,0.9620448003636296,-1.8885073930874826e-05,5.039780064577085e-05,-4.4894490752572546e-07
86,31411500.0,-21.546827935936886,-21.36142540422651,0.9819843595450923,-3.751765969436863e-05,3.8170354749028197e-05,2.8080986456762184e-07
87,31776750.0,-11.050868789992776,-28.317496302615137,0.8324322530054095,-4.9601149430402956e-05,1.9479116941300265e-05,9.596271115851353e-07
88,32142000.0,1.0603547176303718,-30.410886537459696,0.5462027263678388,-5.331087929605866e-05,-1.8718141385007782e-06,1.4676411659712241e-06
89,32507250.0,12.742595901573294,-27.592922355378466,0.17854068917568292,-4.8458290911421426e-05,-2.2726750254092964e-05,1.729395034076659e-06
90,32872500.0,22.547816694613168,-20.171108862986944,-0.22550764458535047,-3.5290603623387876e-05,-4.03949937233256e-05,1.7070156009922565e-06
91,33237750.0,28.683258038567665,-9.103752287942743,-0.5994683489752385,-1.5624713262845693e-05,-5.144834200163754e-05,1.3905809455629475e-06
92,33603000.0,29.742401124902976,3.4600958968409516,-0.864732506893937,6.794714132468217e-06,-5.3746558477384865e-05,8.280130534607928e-07
